image_name,label
fake_41380.jpg,FAKE
fake_16800.jpg,FAKE
fake_69989.jpg,FAKE
real_113.jpg,REAL
real_2987.jpg,REAL
real_21078.jpg,REAL
fake_46497.jpg,FAKE
fake_55872.jpg,FAKE
real_36047.jpg,REAL
fake_64296.jpg,FAKE
real_15590.jpg,REAL
real_61861.jpg,REAL
real_56638.jpg,REAL
fake_18806.jpg,FAKE
real_39714.jpg,REAL
real_18581.jpg,REAL
fake_65781.jpg,FAKE
fake_23856.jpg,FAKE
real_49655.jpg,REAL
fake_61447.jpg,FAKE
fake_43001.jpg,FAKE
fake_25577.jpg,FAKE
fake_5953.jpg,FAKE
real_58004.jpg,REAL
fake_1744.jpg,FAKE
fake_68218.jpg,FAKE
real_47430.jpg,REAL
fake_24666.jpg,FAKE
real_39412.jpg,REAL
real_65283.jpg,REAL
fake_63569.jpg,FAKE
fake_42189.jpg,FAKE
fake_10931.jpg,FAKE
fake_53699.jpg,FAKE
real_10896.jpg,REAL
fake_55432.jpg,FAKE
real_61247.jpg,REAL
fake_17918.jpg,FAKE
fake_23086.jpg,FAKE
fake_67890.jpg,FAKE
fake_41339.jpg,FAKE
fake_36028.jpg,FAKE
real_7288.jpg,REAL
fake_25545.jpg,FAKE
fake_50893.jpg,FAKE
fake_8384.jpg,FAKE
real_56272.jpg,REAL
real_66192.jpg,REAL
fake_68203.jpg,FAKE
real_65410.jpg,REAL
fake_22582.jpg,FAKE
fake_43314.jpg,FAKE
real_60840.jpg,REAL
fake_37126.jpg,FAKE
fake_63867.jpg,FAKE
fake_45356.jpg,FAKE
fake_49232.jpg,FAKE
fake_4476.jpg,FAKE
real_52291.jpg,REAL
real_52361.jpg,REAL
fake_3559.jpg,FAKE
fake_16342.jpg,FAKE
real_29950.jpg,REAL
fake_56953.jpg,FAKE
fake_20096.jpg,FAKE
fake_65633.jpg,FAKE
fake_51023.jpg,FAKE
fake_39750.jpg,FAKE
real_14879.jpg,REAL
fake_26291.jpg,FAKE
real_55738.jpg,REAL
fake_61755.jpg,FAKE
fake_5042.jpg,FAKE
fake_21720.jpg,FAKE
fake_2432.jpg,FAKE
real_867.jpg,REAL
real_10329.jpg,REAL
real_48023.jpg,REAL
fake_6497.jpg,FAKE
real_42136.jpg,REAL
real_42132.jpg,REAL
real_38210.jpg,REAL
fake_49284.jpg,FAKE
real_22794.jpg,REAL
fake_58590.jpg,FAKE
fake_38083.jpg,FAKE
real_16323.jpg,REAL
fake_38257.jpg,FAKE
fake_3595.jpg,FAKE
real_15685.jpg,REAL
fake_44926.jpg,FAKE
real_69118.jpg,REAL
fake_45123.jpg,FAKE
fake_46896.jpg,FAKE
fake_51590.jpg,FAKE
fake_60450.jpg,FAKE
real_67117.jpg,REAL
fake_6753.jpg,FAKE
fake_60611.jpg,FAKE
real_37014.jpg,REAL
real_27756.jpg,REAL
real_68798.jpg,REAL
fake_48942.jpg,FAKE
fake_3334.jpg,FAKE
real_53324.jpg,REAL
fake_16787.jpg,FAKE
real_37893.jpg,REAL
real_49625.jpg,REAL
fake_58264.jpg,FAKE
real_67756.jpg,REAL
fake_63788.jpg,FAKE
real_24984.jpg,REAL
real_38063.jpg,REAL
fake_30166.jpg,FAKE
fake_51378.jpg,FAKE
real_47081.jpg,REAL
fake_7054.jpg,FAKE
real_4910.jpg,REAL
real_17700.jpg,REAL
fake_56607.jpg,FAKE
real_17956.jpg,REAL
fake_15297.jpg,FAKE
fake_35982.jpg,FAKE
fake_46691.jpg,FAKE
fake_44291.jpg,FAKE
real_45662.jpg,REAL
fake_46759.jpg,FAKE
fake_11327.jpg,FAKE
real_6397.jpg,REAL
fake_20521.jpg,FAKE
fake_47194.jpg,FAKE
fake_11365.jpg,FAKE
fake_33489.jpg,FAKE
fake_62336.jpg,FAKE
fake_40816.jpg,FAKE
real_32065.jpg,REAL
fake_42159.jpg,FAKE
fake_65670.jpg,FAKE
fake_3774.jpg,FAKE
fake_15263.jpg,FAKE
fake_14803.jpg,FAKE
real_16568.jpg,REAL
real_27297.jpg,REAL
real_6444.jpg,REAL
fake_35525.jpg,FAKE
real_1793.jpg,REAL
fake_13201.jpg,FAKE
real_13594.jpg,REAL
real_66916.jpg,REAL
fake_59694.jpg,FAKE
fake_43630.jpg,FAKE
real_69474.jpg,REAL
fake_29252.jpg,FAKE
real_46580.jpg,REAL
real_166.jpg,REAL
real_52460.jpg,REAL
real_51895.jpg,REAL
fake_33916.jpg,FAKE
real_10608.jpg,REAL
fake_19356.jpg,FAKE
real_48495.jpg,REAL
fake_30043.jpg,FAKE
real_28859.jpg,REAL
fake_34353.jpg,FAKE
real_26867.jpg,REAL
real_45545.jpg,REAL
real_59613.jpg,REAL
real_69016.jpg,REAL
fake_30960.jpg,FAKE
real_4203.jpg,REAL
fake_9457.jpg,FAKE
fake_48944.jpg,FAKE
real_64510.jpg,REAL
fake_20042.jpg,FAKE
real_2277.jpg,REAL
fake_26925.jpg,FAKE
fake_48488.jpg,FAKE
real_46965.jpg,REAL
fake_19668.jpg,FAKE
real_61991.jpg,REAL
fake_7429.jpg,FAKE
fake_31649.jpg,FAKE
fake_18553.jpg,FAKE
fake_64491.jpg,FAKE
fake_33739.jpg,FAKE
real_18553.jpg,REAL
fake_57723.jpg,FAKE
real_44206.jpg,REAL
fake_3468.jpg,FAKE
real_59306.jpg,REAL
fake_60873.jpg,FAKE
real_36626.jpg,REAL
real_47806.jpg,REAL
fake_39361.jpg,FAKE
real_4996.jpg,REAL
fake_59438.jpg,FAKE
fake_34147.jpg,FAKE
fake_4817.jpg,FAKE
fake_56104.jpg,FAKE
fake_59922.jpg,FAKE
fake_38917.jpg,FAKE
real_62318.jpg,REAL
fake_5619.jpg,FAKE
fake_31543.jpg,FAKE
real_59949.jpg,REAL
fake_20224.jpg,FAKE
fake_64381.jpg,FAKE
fake_46041.jpg,FAKE
fake_61800.jpg,FAKE
fake_22549.jpg,FAKE
fake_15360.jpg,FAKE
fake_41918.jpg,FAKE
fake_46770.jpg,FAKE
fake_16970.jpg,FAKE
real_43808.jpg,REAL
fake_36678.jpg,FAKE
fake_49933.jpg,FAKE
fake_30759.jpg,FAKE
real_57292.jpg,REAL
fake_63307.jpg,FAKE
fake_37944.jpg,FAKE
fake_40652.jpg,FAKE
fake_53003.jpg,FAKE
fake_47364.jpg,FAKE
real_63056.jpg,REAL
fake_53216.jpg,FAKE
real_41374.jpg,REAL
real_39952.jpg,REAL
real_7780.jpg,REAL
real_37297.jpg,REAL
real_55637.jpg,REAL
real_42226.jpg,REAL
real_46123.jpg,REAL
real_19798.jpg,REAL
real_26858.jpg,REAL
fake_65909.jpg,FAKE
real_53524.jpg,REAL
fake_59229.jpg,FAKE
fake_1823.jpg,FAKE
real_65235.jpg,REAL
fake_9177.jpg,FAKE
real_27892.jpg,REAL
fake_33689.jpg,FAKE
real_11989.jpg,REAL
real_11410.jpg,REAL
real_54585.jpg,REAL
real_60532.jpg,REAL
real_64233.jpg,REAL
fake_34549.jpg,FAKE
fake_63098.jpg,FAKE
real_51059.jpg,REAL
fake_61420.jpg,FAKE
fake_38805.jpg,FAKE
real_5860.jpg,REAL
fake_64308.jpg,FAKE
fake_42975.jpg,FAKE
fake_64075.jpg,FAKE
real_67230.jpg,REAL
real_29440.jpg,REAL
fake_10077.jpg,FAKE
fake_64055.jpg,FAKE
real_33175.jpg,REAL
real_38761.jpg,REAL
real_35889.jpg,REAL
real_57062.jpg,REAL
fake_23418.jpg,FAKE
real_22837.jpg,REAL
real_41339.jpg,REAL
fake_54183.jpg,FAKE
real_62978.jpg,REAL
real_50553.jpg,REAL
fake_69992.jpg,FAKE
real_53626.jpg,REAL
fake_12612.jpg,FAKE
fake_56428.jpg,FAKE
real_51405.jpg,REAL
real_51501.jpg,REAL
real_39817.jpg,REAL
real_64057.jpg,REAL
real_46927.jpg,REAL
real_30499.jpg,REAL
real_2829.jpg,REAL
fake_62640.jpg,FAKE
fake_36129.jpg,FAKE
real_4988.jpg,REAL
fake_54773.jpg,FAKE
fake_40330.jpg,FAKE
real_49044.jpg,REAL
fake_58463.jpg,FAKE
fake_36272.jpg,FAKE
fake_40404.jpg,FAKE
fake_49843.jpg,FAKE
fake_26615.jpg,FAKE
fake_5825.jpg,FAKE
real_9670.jpg,REAL
fake_2684.jpg,FAKE
real_59528.jpg,REAL
real_14669.jpg,REAL
real_1648.jpg,REAL
real_35642.jpg,REAL
real_38319.jpg,REAL
fake_36879.jpg,FAKE
real_25620.jpg,REAL
real_24331.jpg,REAL
real_26398.jpg,REAL
fake_9731.jpg,FAKE
real_30312.jpg,REAL
fake_7958.jpg,FAKE
fake_65584.jpg,FAKE
fake_37436.jpg,FAKE
real_67830.jpg,REAL
real_47594.jpg,REAL
real_15225.jpg,REAL
fake_14779.jpg,FAKE
fake_15064.jpg,FAKE
real_12733.jpg,REAL
real_31100.jpg,REAL
real_28338.jpg,REAL
real_48940.jpg,REAL
fake_38230.jpg,FAKE
fake_29692.jpg,FAKE
fake_64568.jpg,FAKE
fake_43989.jpg,FAKE
real_4922.jpg,REAL
fake_42973.jpg,FAKE
real_12047.jpg,REAL
fake_42867.jpg,FAKE
fake_65102.jpg,FAKE
real_12255.jpg,REAL
fake_66707.jpg,FAKE
fake_55489.jpg,FAKE
fake_6615.jpg,FAKE
real_21375.jpg,REAL
fake_46179.jpg,FAKE
fake_44649.jpg,FAKE
fake_58274.jpg,FAKE
fake_26517.jpg,FAKE
fake_38009.jpg,FAKE
fake_25076.jpg,FAKE
real_8380.jpg,REAL
fake_33771.jpg,FAKE
real_69756.jpg,REAL
real_21779.jpg,REAL
fake_15048.jpg,FAKE
real_6449.jpg,REAL
real_45280.jpg,REAL
fake_67436.jpg,FAKE
fake_8262.jpg,FAKE
real_51962.jpg,REAL
fake_40767.jpg,FAKE
real_29589.jpg,REAL
fake_58761.jpg,FAKE
fake_54848.jpg,FAKE
fake_7522.jpg,FAKE
real_800.jpg,REAL
fake_1620.jpg,FAKE
real_60343.jpg,REAL
fake_51047.jpg,FAKE
real_42952.jpg,REAL
fake_22247.jpg,FAKE
fake_69564.jpg,FAKE
real_66212.jpg,REAL
fake_35813.jpg,FAKE
fake_24596.jpg,FAKE
real_3505.jpg,REAL
fake_17279.jpg,FAKE
fake_33262.jpg,FAKE
real_54231.jpg,REAL
fake_51010.jpg,FAKE
real_44808.jpg,REAL
fake_68976.jpg,FAKE
fake_68090.jpg,FAKE
fake_9025.jpg,FAKE
fake_20733.jpg,FAKE
real_63308.jpg,REAL
fake_10792.jpg,FAKE
real_27617.jpg,REAL
fake_17223.jpg,FAKE
fake_57004.jpg,FAKE
fake_8409.jpg,FAKE
real_7889.jpg,REAL
fake_18249.jpg,FAKE
fake_11956.jpg,FAKE
real_32022.jpg,REAL
fake_23992.jpg,FAKE
real_65072.jpg,REAL
real_7785.jpg,REAL
real_30601.jpg,REAL
real_9887.jpg,REAL
real_22249.jpg,REAL
real_17661.jpg,REAL
real_691.jpg,REAL
fake_2545.jpg,FAKE
fake_21980.jpg,FAKE
fake_30311.jpg,FAKE
fake_20728.jpg,FAKE
fake_14241.jpg,FAKE
real_44858.jpg,REAL
fake_60065.jpg,FAKE
fake_36325.jpg,FAKE
real_36632.jpg,REAL
real_69866.jpg,REAL
real_38185.jpg,REAL
real_14403.jpg,REAL
fake_53424.jpg,FAKE
real_30061.jpg,REAL
real_10440.jpg,REAL
fake_47966.jpg,FAKE
fake_10262.jpg,FAKE
real_63469.jpg,REAL
real_51122.jpg,REAL
fake_25033.jpg,FAKE
fake_40288.jpg,FAKE
real_47134.jpg,REAL
fake_24122.jpg,FAKE
fake_26921.jpg,FAKE
fake_12709.jpg,FAKE
real_31640.jpg,REAL
fake_12398.jpg,FAKE
fake_36571.jpg,FAKE
real_27145.jpg,REAL
real_16965.jpg,REAL
fake_21024.jpg,FAKE
fake_3445.jpg,FAKE
fake_52120.jpg,FAKE
fake_31303.jpg,FAKE
fake_23686.jpg,FAKE
fake_5246.jpg,FAKE
fake_69136.jpg,FAKE
real_69131.jpg,REAL
fake_57811.jpg,FAKE
fake_66874.jpg,FAKE
real_548.jpg,REAL
real_21232.jpg,REAL
real_47932.jpg,REAL
real_22320.jpg,REAL
fake_34100.jpg,FAKE
fake_50875.jpg,FAKE
fake_56073.jpg,FAKE
fake_7945.jpg,FAKE
fake_42688.jpg,FAKE
fake_28429.jpg,FAKE
real_31062.jpg,REAL
fake_8323.jpg,FAKE
fake_24757.jpg,FAKE
real_59757.jpg,REAL
real_57889.jpg,REAL
fake_67950.jpg,FAKE
fake_9133.jpg,FAKE
fake_30580.jpg,FAKE
real_51616.jpg,REAL
real_68389.jpg,REAL
fake_13204.jpg,FAKE
fake_35664.jpg,FAKE
fake_54270.jpg,FAKE
real_43412.jpg,REAL
real_5425.jpg,REAL
fake_19572.jpg,FAKE
fake_60674.jpg,FAKE
real_16312.jpg,REAL
real_64720.jpg,REAL
real_55986.jpg,REAL
fake_306.jpg,FAKE
real_40020.jpg,REAL
real_54611.jpg,REAL
real_28045.jpg,REAL
real_57786.jpg,REAL
real_45042.jpg,REAL
fake_56987.jpg,FAKE
real_42708.jpg,REAL
real_21707.jpg,REAL
real_44254.jpg,REAL
fake_40035.jpg,FAKE
fake_18278.jpg,FAKE
real_27030.jpg,REAL
fake_32703.jpg,FAKE
fake_68772.jpg,FAKE
fake_29158.jpg,FAKE
real_66979.jpg,REAL
fake_43311.jpg,FAKE
fake_36832.jpg,FAKE
fake_61509.jpg,FAKE
fake_11263.jpg,FAKE
fake_2898.jpg,FAKE
real_40228.jpg,REAL
real_37293.jpg,REAL
fake_46452.jpg,FAKE
fake_41479.jpg,FAKE
fake_61635.jpg,FAKE
real_61149.jpg,REAL
real_56439.jpg,REAL
real_26213.jpg,REAL
fake_4813.jpg,FAKE
real_8090.jpg,REAL
fake_7929.jpg,FAKE
real_11517.jpg,REAL
fake_67940.jpg,FAKE
real_45298.jpg,REAL
real_29942.jpg,REAL
fake_30553.jpg,FAKE
fake_22943.jpg,FAKE
real_13640.jpg,REAL
real_6182.jpg,REAL
real_61000.jpg,REAL
real_1473.jpg,REAL
fake_10276.jpg,FAKE
real_39607.jpg,REAL
real_15415.jpg,REAL
fake_41135.jpg,FAKE
fake_1540.jpg,FAKE
fake_48076.jpg,FAKE
fake_13838.jpg,FAKE
real_7545.jpg,REAL
fake_13009.jpg,FAKE
real_21842.jpg,REAL
real_10786.jpg,REAL
fake_69941.jpg,FAKE
real_40671.jpg,REAL
fake_69575.jpg,FAKE
fake_58659.jpg,FAKE
real_57716.jpg,REAL
fake_45054.jpg,FAKE
real_59222.jpg,REAL
fake_60106.jpg,FAKE
real_47698.jpg,REAL
fake_30849.jpg,FAKE
fake_68191.jpg,FAKE
fake_68164.jpg,FAKE
fake_11260.jpg,FAKE
fake_27958.jpg,FAKE
real_6183.jpg,REAL
real_7964.jpg,REAL
real_30652.jpg,REAL
fake_46185.jpg,FAKE
fake_39310.jpg,FAKE
fake_57249.jpg,FAKE
real_37513.jpg,REAL
real_13668.jpg,REAL
fake_28882.jpg,FAKE
fake_8654.jpg,FAKE
real_11813.jpg,REAL
fake_53995.jpg,FAKE
real_65259.jpg,REAL
real_4353.jpg,REAL
fake_5844.jpg,FAKE
real_62368.jpg,REAL
real_17005.jpg,REAL
real_61479.jpg,REAL
fake_59721.jpg,FAKE
fake_41789.jpg,FAKE
fake_25782.jpg,FAKE
real_35954.jpg,REAL
fake_15239.jpg,FAKE
fake_47686.jpg,FAKE
fake_21715.jpg,FAKE
real_54945.jpg,REAL
real_68406.jpg,REAL
real_69220.jpg,REAL
fake_26533.jpg,FAKE
fake_40002.jpg,FAKE
real_46711.jpg,REAL
fake_35543.jpg,FAKE
real_27911.jpg,REAL
real_27129.jpg,REAL
fake_2041.jpg,FAKE
real_11049.jpg,REAL
real_44151.jpg,REAL
real_64206.jpg,REAL
real_53177.jpg,REAL
real_55858.jpg,REAL
fake_27856.jpg,FAKE
fake_69906.jpg,FAKE
fake_66081.jpg,FAKE
fake_11165.jpg,FAKE
real_2978.jpg,REAL
real_62923.jpg,REAL
real_17276.jpg,REAL
fake_48570.jpg,FAKE
real_11371.jpg,REAL
fake_11442.jpg,FAKE
fake_48342.jpg,FAKE
fake_34170.jpg,FAKE
real_40151.jpg,REAL
fake_27455.jpg,FAKE
fake_42734.jpg,FAKE
fake_27001.jpg,FAKE
fake_46621.jpg,FAKE
fake_6828.jpg,FAKE
real_36966.jpg,REAL
fake_3364.jpg,FAKE
fake_20257.jpg,FAKE
real_53914.jpg,REAL
real_25186.jpg,REAL
fake_8961.jpg,FAKE
real_48893.jpg,REAL
real_49332.jpg,REAL
fake_32495.jpg,FAKE
fake_48652.jpg,FAKE
fake_67899.jpg,FAKE
real_41059.jpg,REAL
real_49629.jpg,REAL
fake_65454.jpg,FAKE
real_35858.jpg,REAL
real_17572.jpg,REAL
fake_49853.jpg,FAKE
real_12526.jpg,REAL
real_28848.jpg,REAL
real_56842.jpg,REAL
real_30753.jpg,REAL
fake_27022.jpg,FAKE
